STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
EI000003969,Dublin,01-10-2015,0,51,63,43
EI000003969,Dublin,02-10-2015,0,51,61,44
EI000003969,Dublin,03-10-2015,0,48,54,47
EI000003969,Dublin,04-10-2015,0.43,50,58,37
EI000003969,Dublin,05-10-2015,0,57,64,54
EI000003969,Dublin,06-10-2015,0.09,57,65,52
EI000003969,Dublin,07-10-2015,0,51,60,43
EI000003969,Dublin,08-10-2015,0,53,64,41
EI000003969,Dublin,09-10-2015,0,55,63,48
EI000003969,Dublin,10-10-2015,0,53,58,49
EI000003969,Dublin,11-10-2015,0,50,59,48
EI000003969,Dublin,12-10-2015,0,47,57,44
EI000003969,Dublin,13-10-2015,0,43,57,36
EI000003969,Dublin,14-10-2015,0,43,54,37
EI000003969,Dublin,15-10-2015,0,45,56,35
EI000003969,Dublin,16-10-2015,0,47,57,37
EI000003969,Dublin,17-10-2015,0,50,55,45
EI000003969,Dublin,18-10-2015,0.08,50,54,47
EI000003969,Dublin,19-10-2015,0,50,55,49
EI000003969,Dublin,20-10-2015,0.19,49,58,42
EI000003969,Dublin,21-10-2015,0.01,56,60,47
EI000003969,Dublin,22-10-2015,0,52,59,49
EI000003969,Dublin,23-10-2015,0.24,54,58,48
EI000003969,Dublin,24-10-2015,0,49,53,45
EI000003969,Dublin,25-10-2015,0,48,56,40
EI000003969,Dublin,26-10-2015,0.21,53,57,47
EI000003969,Dublin,27-10-2015,0.25,54,55,53
EI000003969,Dublin,28-10-2015,0.17,52,58,43
EI000003969,Dublin,29-10-2015,0.07,52,58,46
EI000003969,Dublin,30-10-2015,0.05,54,62,48
EI000003969,Dublin,31-10-2015,0,57,62,51
EI000003969,Dublin,01-11-2015,0.01,48,62,40
EI000003969,Dublin,02-11-2015,0.01,53,60,44
EI000003969,Dublin,03-11-2015,0,50,56,45
EI000003969,Dublin,04-11-2015,0,49,55,46
EI000003969,Dublin,05-11-2015,0.21,52,58,42
EI000003969,Dublin,06-11-2015,0.33,54,63,50
EI000003969,Dublin,07-11-2015,0.13,50,56,46
EI000003969,Dublin,08-11-2015,0.4,51,59,47
EI000003969,Dublin,09-11-2015,0.11,55,62,43
EI000003969,Dublin,10-11-2015,0.26,60,64,55
EI000003969,Dublin,11-11-2015,0.02,54,60,53
EI000003969,Dublin,12-11-2015,0.3,51,60,45
EI000003969,Dublin,13-11-2015,0.08,41,47,38
EI000003969,Dublin,14-11-2015,0.63,49,59,38
EI000003969,Dublin,15-11-2015,0.03,58,62,44
EI000003969,Dublin,16-11-2015,0,46,48,42
EI000003969,Dublin,17-11-2015,0.57,47,59,42
EI000003969,Dublin,18-11-2015,0.07,50,54,45
EI000003969,Dublin,19-11-2015,0,46,49,46
EI000003969,Dublin,20-11-2015,0.06,39,45,39
EI000003969,Dublin,21-11-2015,0,38,41,33
EI000003969,Dublin,22-11-2015,0,38,47,34
EI000003969,Dublin,23-11-2015,0.11,41,49,30
EI000003969,Dublin,24-11-2015,0.07,46,49,38
EI000003969,Dublin,25-11-2015,0,48,51,46
EI000003969,Dublin,26-11-2015,0.01,52,54,46
EI000003969,Dublin,27-11-2015,0.17,45,54,49
EI000003969,Dublin,28-11-2015,0.29,42,50,35
EI000003969,Dublin,29-11-2015,0.18,46,53,42
EI000003969,Dublin,30-11-2015,0.13,42,55,39
EI000003969,Dublin,01-12-2015,0.02,52,57,36
EI000003969,Dublin,02-12-2015,0.05,50,55,52
EI000003969,Dublin,03-12-2015,1.17,40,47,41
EI000003969,Dublin,04-12-2015,0.33,48,54,38
EI000003969,Dublin,05-12-2015,0.22,52,56,47
EI000003969,Dublin,06-12-2015,0.01,46,57,41
EI000003969,Dublin,07-12-2015,0.1,54,59,38
EI000003969,Dublin,08-12-2015,0.02,47,51,47
EI000003969,Dublin,09-12-2015,0.43,49,54,40
EI000003969,Dublin,10-12-2015,0.13,44,46,42
EI000003969,Dublin,11-12-2015,0.85,41,45,38
EI000003969,Dublin,12-12-2015,0.68,40,46,39
EI000003969,Dublin,13-12-2015,0.05,43,51,38
EI000003969,Dublin,14-12-2015,0.29,49,51,43
EI000003969,Dublin,15-12-2015,0.09,51,55,48
EI000003969,Dublin,16-12-2015,0.06,55,60,51
EI000003969,Dublin,17-12-2015,0.01,55,56,53
EI000003969,Dublin,18-12-2015,0.06,54,60,51
EI000003969,Dublin,19-12-2015,0.06,57,59,54
EI000003969,Dublin,20-12-2015,0.05,48,51,45
EI000003969,Dublin,21-12-2015,0.19,47,57,41
EI000003969,Dublin,22-12-2015,0.15,51,51,47
EI000003969,Dublin,23-12-2015,0.35,46,54,38
EI000003969,Dublin,24-12-2015,0.07,42,42,41
EI000003969,Dublin,25-12-2015,0.87,43,55,36
EI000003969,Dublin,26-12-2015,0.27,47,47,40
EI000003969,Dublin,27-12-2015,0,42,55,31
EI000003969,Dublin,28-12-2015,0.19,53,56,31
EI000003969,Dublin,29-12-2015,0.57,49,58,44
EI000003969,Dublin,30-12-2015,0.23,49,52,44
EI000003969,Dublin,31-12-2015,0.03,40,45,38
EI000003969,Dublin,01-01-2016,0.55,42,49,30
EI000003969,Dublin,02-01-2016,0.22,47,51,43
EI000003969,Dublin,03-01-2016,0.05,44,50,40
EI000003969,Dublin,04-01-2016,0.84,42,49,38
EI000003969,Dublin,05-01-2016,0.11,43,45,37
EI000003969,Dublin,06-01-2016,0.22,43,48,39
EI000003969,Dublin,07-01-2016,0.02,41,42,39
EI000003969,Dublin,08-01-2016,0.08,39,44,35
EI000003969,Dublin,09-01-2016,0.76,38,43,33
EI000003969,Dublin,10-01-2016,0,38,43,37
EI000003969,Dublin,11-01-2016,0,38,41,30
EI000003969,Dublin,12-01-2016,0,38,44,36
EI000003969,Dublin,13-01-2016,0.04,36,42,32
EI000003969,Dublin,14-01-2016,0.02,34,41,32
EI000003969,Dublin,15-01-2016,0,34,40,31
EI000003969,Dublin,16-01-2016,0.01,37,44,31
EI000003969,Dublin,17-01-2016,0.02,42,48,34
EI000003969,Dublin,18-01-2016,0,44,45,37
EI000003969,Dublin,19-01-2016,0,39,46,37
EI000003969,Dublin,20-01-2016,0.05,38,49,29
EI000003969,Dublin,21-01-2016,0.08,48,56,31
EI000003969,Dublin,22-01-2016,0,51,54,48
EI000003969,Dublin,23-01-2016,0.01,49,57,46
EI000003969,Dublin,24-01-2016,0,56,59,50
EI000003969,Dublin,25-01-2016,0.17,51,56,55
EI000003969,Dublin,26-01-2016,0.59,51,57,44
EI000003969,Dublin,27-01-2016,0.04,46,51,47
EI000003969,Dublin,28-01-2016,0.18,43,53,36
EI000003969,Dublin,29-01-2016,0.03,48,49,41
EI000003969,Dublin,30-01-2016,0.03,38,48,35
EI000003969,Dublin,31-01-2016,0.03,47,54,36
EI000003969,Dublin,01-02-2016,0.07,49,53,48
EI000003969,Dublin,02-02-2016,0.02,40,45,39
EI000003969,Dublin,03-02-2016,0.01,40,51,35
EI000003969,Dublin,04-02-2016,0,49,53,40
EI000003969,Dublin,05-02-2016,0.21,45,51,48
EI000003969,Dublin,06-02-2016,0.04,42,52,37
EI000003969,Dublin,07-02-2016,0.28,41,48,37
EI000003969,Dublin,08-02-2016,0.04,42,47,40
EI000003969,Dublin,09-02-2016,0.13,37,40,35
EI000003969,Dublin,10-02-2016,0,37,46,33
EI000003969,Dublin,11-02-2016,0.01,37,46,29
EI000003969,Dublin,12-02-2016,0.09,39,45,30
EI000003969,Dublin,13-02-2016,0.02,41,44,37
EI000003969,Dublin,14-02-2016,0.06,38,45,38
EI000003969,Dublin,15-02-2016,0,33,46,28
EI000003969,Dublin,16-02-2016,0.61,44,49,31
EI000003969,Dublin,17-02-2016,0.06,36,42,35
EI000003969,Dublin,18-02-2016,0.01,36,47,28
EI000003969,Dublin,19-02-2016,0.01,44,51,34
EI000003969,Dublin,20-02-2016,0.23,46,52,44
EI000003969,Dublin,21-02-2016,0.07,49,54,44
EI000003969,Dublin,22-02-2016,0,40,47,36
EI000003969,Dublin,23-02-2016,0,36,47,32
EI000003969,Dublin,24-02-2016,0,33,46,26
EI000003969,Dublin,25-02-2016,0,35,42,29
EI000003969,Dublin,26-02-2016,0,40,48,34
EI000003969,Dublin,27-02-2016,0,40,44,39
EI000003969,Dublin,28-02-2016,0.09,38,47,36
EI000003969,Dublin,29-02-2016,0.28,42,52,30
EI000003969,Dublin,01-03-2016,0.18,47,54,37
EI000003969,Dublin,02-03-2016,0.03,40,48,34
EI000003969,Dublin,03-03-2016,0.23,40,49,38
EI000003969,Dublin,04-03-2016,0.09,37,45,32
EI000003969,Dublin,05-03-2016,0.01,39,48,34
EI000003969,Dublin,06-03-2016,0,35,43,30
EI000003969,Dublin,07-03-2016,0.04,37,48,30
EI000003969,Dublin,08-03-2016,0.15,42,50,35
EI000003969,Dublin,09-03-2016,0,41,50,36
EI000003969,Dublin,10-03-2016,0,43,54,37
EI000003969,Dublin,11-03-2016,0,49,56,43
EI000003969,Dublin,12-03-2016,0,52,59,49
EI000003969,Dublin,13-03-2016,0,49,56,47
EI000003969,Dublin,14-03-2016,0,43,51,38
EI000003969,Dublin,15-03-2016,0,44,51,38
EI000003969,Dublin,16-03-2016,0,44,49,42
EI000003969,Dublin,17-03-2016,0,41,48,40
EI000003969,Dublin,18-03-2016,0,36,46,28
EI000003969,Dublin,19-03-2016,0,42,46,38
EI000003969,Dublin,20-03-2016,0,42,51,37
EI000003969,Dublin,21-03-2016,0,42,47,34
EI000003969,Dublin,22-03-2016,0,44,47,42
EI000003969,Dublin,23-03-2016,0.07,48,54,42
EI000003969,Dublin,24-03-2016,0.02,46,54,44
EI000003969,Dublin,25-03-2016,0.07,47,57,39
EI000003969,Dublin,26-03-2016,0.15,47,54,49
EI000003969,Dublin,27-03-2016,0.09,44,51,41
EI000003969,Dublin,28-03-2016,0,41,53,34
EI000003969,Dublin,29-03-2016,0,41,52,37
EI000003969,Dublin,30-03-2016,0.01,42,53,35
EI000003969,Dublin,31-03-2016,0.02,43,55,35
EI000003969,Dublin,01-04-2016,0.11,47,52,41
EI000003969,Dublin,02-04-2016,0.34,45,49,42
EI000003969,Dublin,03-04-2016,0.03,45,51,43
EI000003969,Dublin,04-04-2016,0.09,47,54,44
EI000003969,Dublin,05-04-2016,0.02,45,56,37
EI000003969,Dublin,06-04-2016,0.11,43,50,43
EI000003969,Dublin,07-04-2016,0.05,45,56,38
EI000003969,Dublin,08-04-2016,0.06,43,52,40
EI000003969,Dublin,09-04-2016,0.01,39,48,34
EI000003969,Dublin,10-04-2016,0.2,42,51,29
EI000003969,Dublin,11-04-2016,1.14,45,48,44
EI000003969,Dublin,12-04-2016,0,47,57,45
EI000003969,Dublin,13-04-2016,0.06,45,55,36
EI000003969,Dublin,14-04-2016,0,46,52,46
EI000003969,Dublin,15-04-2016,0.03,43,51,40
EI000003969,Dublin,16-04-2016,0,39,49,33
EI000003969,Dublin,17-04-2016,0,42,53,31
EI000003969,Dublin,18-04-2016,0,48,56,44
EI000003969,Dublin,19-04-2016,0,46,54,44
EI000003969,Dublin,20-04-2016,0,45,58,36
EI000003969,Dublin,21-04-2016,0,48,57,38
EI000003969,Dublin,22-04-2016,0,47,54,46
EI000003969,Dublin,23-04-2016,0,44,55,34
EI000003969,Dublin,24-04-2016,0.01,45,55,35
EI000003969,Dublin,25-04-2016,0,45,56,43
EI000003969,Dublin,26-04-2016,0.06,40,52,34
EI000003969,Dublin,27-04-2016,0.14,38,48,32
EI000003969,Dublin,28-04-2016,0.07,39,49,34
EI000003969,Dublin,29-04-2016,0.09,41,52,35
EI000003969,Dublin,30-04-2016,0.03,44,54,38
EI000003969,Dublin,01-05-2016,0.19,54,62,42
EI000003969,Dublin,02-05-2016,0.02,51,57,46
EI000003969,Dublin,03-05-2016,0,49,58,42
EI000003969,Dublin,04-05-2016,0,51,60,45
EI000003969,Dublin,05-05-2016,0,52,62,49
EI000003969,Dublin,06-05-2016,0.14,50,60,43
EI000003969,Dublin,07-05-2016,0.06,50,56,46
EI000003969,Dublin,08-05-2016,0.04,57,68,49
EI000003969,Dublin,09-05-2016,0.06,56,63,50
EI000003969,Dublin,10-05-2016,0.38,54,65,52
EI000003969,Dublin,11-05-2016,0.04,54,62,52
EI000003969,Dublin,12-05-2016,0,56,66,51
EI000003969,Dublin,13-05-2016,0,53,61,47
EI000003969,Dublin,14-05-2016,0,49,57,43
EI000003969,Dublin,15-05-2016,0,49,62,40
EI000003969,Dublin,16-05-2016,0,49,62,41
EI000003969,Dublin,17-05-2016,0.05,56,65,46
EI000003969,Dublin,18-05-2016,0.15,51,60,47
EI000003969,Dublin,19-05-2016,0.02,53,67,42
EI000003969,Dublin,20-05-2016,0.09,54,59,49
EI000003969,Dublin,21-05-2016,0.46,54,64,53
EI000003969,Dublin,22-05-2016,0.26,50,59,43
EI000003969,Dublin,23-05-2016,0,50,60,43
EI000003969,Dublin,24-05-2016,0,50,61,39
EI000003969,Dublin,25-05-2016,0,49,56,47
EI000003969,Dublin,26-05-2016,0,49,56,48
EI000003969,Dublin,27-05-2016,0,51,60,43
EI000003969,Dublin,28-05-2016,0,55,64,50
EI000003969,Dublin,29-05-2016,0,56,67,47
EI000003969,Dublin,30-05-2016,0,56,69,45
EI000003969,Dublin,31-05-2016,0,58,71,47
EI000003969,Dublin,01-06-2016,0,55,65,46
EI000003969,Dublin,02-06-2016,0,54,64,46
EI000003969,Dublin,03-06-2016,0,53,65,42
EI000003969,Dublin,04-06-2016,0,56,70,44
EI000003969,Dublin,05-06-2016,0,62,72,55
EI000003969,Dublin,06-06-2016,0.04,62,73,53
